date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:27:31	8747/8747	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:31%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/White_Willow.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/White_Willow.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Herb.htm)
15:27:32	9117/9117	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:31%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Senna.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Senna.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Herb.htm)
15:27:32	8516/8516	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:31%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Rosemary.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Rosemary.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Herb.htm)
15:27:32	7370/7370	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:30%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Sarsaparilla.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Sarsaparilla.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Herb.htm)
15:27:33	10123/10123	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:30%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Sage.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Sage.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Herb.htm)
15:27:34	8711/8711	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:32%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Shiitake.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Shiitake.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Herb.htm)
15:27:34	7743/7743	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:34%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Tylophora.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Tylophora.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Herb.htm)
15:27:34	8977/8977	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:34%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Thyme.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Thyme.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Herb.htm)
15:27:35	8968/8968	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:32%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Soy.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Soy.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Herb.htm)
15:27:36	7749/7749	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:36%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Yucca.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Yucca.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Herb.htm)
15:27:37	8258/8258	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:37%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Borage.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Borage.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Botanical.htm)
15:27:38	8909/8909	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:37%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Valerian.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Valerian.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Herb.htm)
15:27:38	7573/7573	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:38%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Hydroxycitric_Acid.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Hydroxycitric_Acid.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Botanical.htm)
15:27:38	8941/8941	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:38%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Vervain.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Vervain.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Herb.htm)
15:27:39	9357/9357	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:38%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Yohimbe.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Yohimbe.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Herb.htm)
15:27:39	8039/8039	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:38%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Flaxseed.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Flaxseed.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Botanical.htm)
15:27:40	8579/8579	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:40%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Branched_Chain_Aminos.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Branched_Chain_Aminos.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:40	15831/15831	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:40%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Fish_Oil.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Fish_Oil.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:40	7350/7350	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:40%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Acetyl_L_Carnitine.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Acetyl_L_Carnitine.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:41	10986/10986	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:41%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Probiotics.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Probiotics.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:42	7662/7662	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:42%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Adenosine_Monophosphate.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Adenosine_Monophosphate.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:42	8544/8544	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:42%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Adrenal_Extract.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Adrenal_Extract.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:42	8098/8098	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:42%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Alpha_Lipoic_Acid.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Alpha_Lipoic_Acid.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:44	6653/6653	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:43%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Alanine.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Alanine.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:44	8475/8475	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:43%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/N_Acetyl_Cysteine.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/N_Acetyl_Cysteine.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:45	13521/13521	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:43%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Vitamin_E.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Vitamin_E.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:45	10533/10533	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:46%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/5-HTP.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/5-HTP.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:46	7970/7970	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:46%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Glutamic_Acid.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Glutamic_Acid.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:46	10065/10065	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:46%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Arginine.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Arginine.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:47	9584/9584	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:47%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Carnitine.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Carnitine.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:47	6037/6037	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:47%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Cysteine.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Cysteine.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:47	10542/10542	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:47%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Phenylalanine.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Phenylalanine.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:48	16287/16287	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:48%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Amino_Acids.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Amino_Acids.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:48	6788/6788	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:48%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Glycine.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Glycine.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:49	8108/8108	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:48%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Glutamine.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Glutamine.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:49	5001/5001	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:49%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Histidine.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Histidine.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:49	8157/8157	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:49%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Tyrosine.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Tyrosine.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:49	8929/8929	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:49%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Methionine.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Methionine.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:50	12343/12343	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:50%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Vitamin_B12.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Vitamin_B12.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:50	7405/7405	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:50%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Taurine.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Taurine.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:51	7940/7940	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:50%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Androstenedione.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Androstenedione.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:51	6245/6245	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:51%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Sulfur.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Sulfur.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:51	14658/14658	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:50%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Vitamin_C.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Vitamin_C.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:52	11040/11040	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:51%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Beta_Carotene.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Beta_Carotene.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:52	7623/7623	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:51%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Beta_Glucan.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Beta_Glucan.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:52	6988/6988	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:52%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/HMB.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/HMB.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:53	9432/9432	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:52%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Betaine.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Betaine.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:53	9917/9917	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:53%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Betaine_HCl.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Betaine_HCl.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:54	10390/10390	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:53%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Flavonoids.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Flavonoids.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:54	8576/8576	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:53%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Boric_Acid.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Boric_Acid.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:54	8225/8225	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:54%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Boron.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Boron.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:55	10453/10453	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:54%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Brewers_Yeast.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Brewers_Yeast.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:56	6160/6160	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:54%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Bovine_Colostrum.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Bovine_Colostrum.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:56	10154/10154	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:56%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Vitamin_B6.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Vitamin_B6.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:56	8705/8705	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:56%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Biotin.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Biotin.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:56	10853/10853	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:56%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Vitamin_D.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Vitamin_D.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:57	6895/6895	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:57%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Carnosine.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Carnosine.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
15:27:57	11487/11487	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:27:57%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Carotenes.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Carotenes.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Index/Es-Supp.htm)
